tenure,MonthlyCharges,TotalCharges,Contract_One year,Contract_Two year,Partner_Yes,Dependents_Yes,OnlineSecurity_Yes,TechSupport_Yes,PaperlessBilling_Yes,SeniorCitizen_1,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,OnlineBackup_Yes,DeviceProtection_Yes,InternetService_Fiber optic,InternetService_No,MultipleLines_Yes,StreamingTV_Yes,StreamingMovies_Yes,PhoneService_Yes,gender_Male,Churn
2,86.2,178.7,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,True
38,70.45,2597.6,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True
64,65.8,4068.0,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
54,100.1,5440.9,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,True,True,True,False,True
51,97.8,4913.3,False,False,False,False,False,False,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True
36,20.35,695.85,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False
1,19.7,19.7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True
1,20.45,20.45,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
4,25.3,116.95,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False
2,64.2,143.65,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,True,True,False
22,74.4,1692.6,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,True
4,74.65,301.4,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,True,True
72,100.9,7459.05,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False,True,True,True,True,True,False
1,69.95,69.95,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True
15,49.0,749.25,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False
13,19.95,253.8,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False
30,25.35,723.3,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False
58,25.3,1474.35,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,True,False
54,61.0,3283.05,True,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,False,False,True,True,False
10,20.55,252.75,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
11,60.9,688.5,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,False,True,True,False
68,19.95,1303.25,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False
3,70.25,229.7,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
72,115.8,8332.15,False,True,True,False,True,True,False,False,True,False,False,True,True,True,False,True,True,True,True,True,False
52,50.5,2566.3,False,False,False,False,False,True,True,True,False,True,False,True,True,False,False,False,True,False,False,False,False
15,84.35,1302.65,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,True,False,False
30,54.45,1588.7,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False
56,52.0,2884.9,True,False,True,True,True,True,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False
68,114.9,7843.55,False,True,True,False,True,True,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False
15,58.95,955.15,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
12,49.05,593.05,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False
64,111.45,7266.95,True,False,True,True,False,True,True,False,False,True,False,True,True,True,False,True,True,True,True,False,False
8,19.55,161.15,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False
1,75.3,75.3,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True
22,81.7,1820.9,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
47,20.15,1046.2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7,75.7,554.05,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,False
71,90.55,6404.0,False,True,True,False,True,True,False,False,False,False,False,True,True,False,False,True,True,True,True,True,False
72,109.55,7920.7,False,True,True,False,True,False,True,True,False,False,False,True,True,True,False,True,True,True,True,True,False
19,88.8,1672.35,False,False,True,False,True,True,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False
47,20.25,1029.8,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
1,53.55,53.55,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True
3,70.15,194.2,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
7,99.25,665.45,False,False,True,False,False,False,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True
5,65.6,339.9,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,True,False
57,79.75,4438.2,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,True,True,True,True,True,False
21,19.6,390.4,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
13,84.45,1058.6,False,False,False,False,False,False,True,False,False,True,False,True,True,True,False,True,False,False,True,False,True
4,74.8,321.9,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,True
2,80.55,184.1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True
37,64.65,2347.85,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
1,35.75,35.75,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
54,45.2,2460.55,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
59,34.8,1980.3,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
64,24.05,1559.15,False,True,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False
66,63.85,4264.6,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,True,False
72,92.65,6733.0,False,True,True,True,True,True,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False
35,85.3,2917.5,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True
28,25.55,672.2,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False
2,94.2,193.8,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,False,True
2,20.1,43.15,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
55,77.75,4266.4,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False
2,45.85,81.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True
36,84.9,3067.2,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,True,True,True
10,19.95,187.75,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1,44.05,44.05,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
61,33.6,2117.2,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
71,24.55,1719.15,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
16,20.15,341.35,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False
49,99.05,4853.75,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,True,True,True,True,True
53,106.95,5785.5,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,True,True,True,True,False,True
37,40.2,1525.35,True,False,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
16,19.05,326.65,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
60,50.05,2911.5,True,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False
8,54.65,482.25,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
